DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              12CO2                     12CO2_dry                 13CO2                     13CO2_dry                 CH4                       CH4_High_Precision        DasTemp                   Delta_2min                Delta_30s                 Delta_5min                Delta_Raw                 H2O                       MPVPosition               OutletValve               Ratio_2min                Ratio_30s                 Ratio_5min                Ratio_Raw                 SpectrumID                ch4_splinemax_for_correct peak87_baseave_spec       peak88_baseave            peak_75                   solenoid_valves           species                   
2018-02-08                23:40:52.722              38.98672133               935.681312                1518133252.723            0                         4.0050875560E+002         4.1685296001E+002         4.4924733881E+000         4.6753746870E+000         1.8531448353E+000         0.0000000000E+000         4.6250000000E+001         -1.2507328539E+001        -1.2412182102E+001        -1.2336883899E+001        -1.2930655840E+001        2.9729723336E+000         0.0000000000E+000         2.1219432938E+004         1.1098733462E-002         1.1099809135E-002         1.1100660416E-002         1.1093947555E-002         2.9000000000E+001         4.0084949255E+002         2.4126971769E+002         7.1842673378E+000         2.9670382571E+002         0.0000000000E+000         2.9000000000E+001         
2018-02-08                23:40:53.901              38.98673497               935.681639                1518133253.901            0                         4.0109469644E+002         4.1746275617E+002         4.5072559168E+000         4.6907590543E+000         1.8531448353E+000         0.0000000000E+000         4.6250000000E+001         -1.2507328539E+001        -1.2412182102E+001        -1.2336883899E+001        -1.2930655840E+001        2.9729723336E+000         0.0000000000E+000         2.1252476563E+004         1.1098733462E-002         1.1099809135E-002         1.1100660416E-002         1.1093947555E-002         1.0500000000E+002         4.0084949255E+002         2.4162186476E+002         7.2075462386E+000         2.9670382571E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:40:54.887              38.98674639               935.681913                1518133254.888            0                         4.0081459560E+002         4.1717125163E+002         4.5189195143E+000         4.7028975098E+000         1.8531448353E+000         0.0000000000E+000         4.6250000000E+001         -1.2485200665E+001        -1.2333737964E+001        -1.2327812526E+001        -1.0831144723E+001        2.9729723336E+000         0.0000000000E+000         2.1213369141E+004         1.1098983627E-002         1.1100695982E-002         1.1100762972E-002         1.1117683479E-002         1.0500000000E+002         4.0084949255E+002         2.4145352577E+002         7.2258035972E+000         2.9670382571E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:40:55.875              38.98675781               935.682188                1518133255.875            0                         4.0081417264E+002         4.1717809856E+002         4.5143827819E+000         4.6982579567E+000         1.8531448353E+000         0.0000000000E+000         4.6250000000E+001         -1.2444227740E+001        -1.2185613984E+001        -1.2309430748E+001        -9.3712583775E+000        2.9741670134E+000         0.0000000000E+000         2.1207257813E+004         1.1099446845E-002         1.1102370590E-002         1.1100970786E-002         1.1134188155E-002         1.1000000000E+001         4.0084949255E+002         2.4145327158E+002         7.2187335455E+000         2.9682305523E+002         0.0000000000E+000         1.1000000000E+001         
2018-02-08                23:40:57.324              38.98677459               935.682590                1518133257.324            0                         4.0090305269E+002         4.1727059878E+002         4.5060901779E+000         4.6896275869E+000         1.8531448353E+000         0.0000000000E+000         4.6250000000E+001         -1.2444227740E+001        -1.2185613984E+001        -1.2309430748E+001        -9.3712583775E+000        2.9741670134E+000         0.0000000000E+000         2.1241486328E+004         1.1099446845E-002         1.1102370590E-002         1.1100970786E-002         1.1134188155E-002         1.0500000000E+002         4.0084949255E+002         2.4150668797E+002         7.2057365686E+000         2.9682305523E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:40:58.325              38.98678618               935.682868                1518133258.326            0                         4.0055990647E+002         4.1691347588E+002         4.4968909767E+000         4.6800536933E+000         1.8531448353E+000         0.0000000000E+000         4.6250000000E+001         -1.2398696922E+001        -1.2187972291E+001        -1.2308344786E+001        -1.2896108388E+001        2.9741670134E+000         0.0000000000E+000         2.1228146484E+004         1.1099961591E-002         1.1102343929E-002         1.1100983063E-002         1.1094338129E-002         1.0500000000E+002         4.0084949255E+002         2.4130045907E+002         7.1912532183E+000         2.9682305523E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:40:59.478              38.98679952               935.683189                1518133259.479            0                         4.0055990647E+002         4.1691347588E+002         4.5038511148E+000         4.6872973245E+000         1.8598597333E+000         0.0000000000E+000         4.6250000000E+001         -1.2397410967E+001        -1.2193621893E+001        -1.2310003296E+001        -1.2300964340E+001        2.9741670134E+000         0.0000000000E+000         2.1227640625E+004         1.1099976130E-002         1.1102280057E-002         1.1100964313E-002         1.1101066502E-002         2.9000000000E+001         4.0229932275E+002         2.4130045907E+002         7.2021963352E+000         2.9682305523E+002         0.0000000000E+000         2.9000000000E+001         
2018-02-08                23:41:00.634              38.98681290               935.683510                1518133260.634            0                         4.0102445439E+002         4.1739694529E+002         4.5088081032E+000         4.6924562159E+000         1.8598597333E+000         0.0000000000E+000         4.6250000000E+001         -1.2397410967E+001        -1.2193621893E+001        -1.2310003296E+001        -1.2300964340E+001        2.9741670134E+000         0.0000000000E+000         2.1212871094E+004         1.1099976130E-002         1.1102280057E-002         1.1100964313E-002         1.1101066502E-002         1.0500000000E+002         4.0229932275E+002         2.4157964970E+002         7.2100421297E+000         2.9682305523E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:01.627              38.98682439               935.683785                1518133261.627            0                         4.0097781881E+002         4.1734841019E+002         4.4883145917E+000         4.6711279839E+000         1.8598597333E+000         0.0000000000E+000         4.6250000000E+001         -1.2393118021E+001        -1.2363735471E+001        -1.2309814272E+001        -1.3823950823E+001        2.9741670134E+000         0.0000000000E+000         2.1220144531E+004         1.1100024663E-002         1.1100356846E-002         1.1100966450E-002         1.1083848450E-002         1.0500000000E+002         4.0229932275E+002         2.4155162198E+002         7.1778832389E+000         2.9682305523E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:02.617              38.98683585               935.684060                1518133262.618            0                         4.0097741199E+002         4.1735499923E+002         4.4988967851E+000         4.6822196939E+000         1.8598597333E+000         0.0000000000E+000         4.6250000000E+001         -1.2424681390E+001        -1.2485145402E+001        -1.2310343330E+001        -1.4791934095E+001        2.9753160988E+000         0.0000000000E+000         2.1233740234E+004         1.1099667825E-002         1.1098984252E-002         1.1100960469E-002         1.1072904961E-002         1.1000000000E+001         4.0229932275E+002         2.4155137749E+002         7.1945312494E+000         2.9693773441E+002         0.0000000000E+000         1.1000000000E+001         
