DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              12CO2                     12CO2_dry                 13CO2                     13CO2_dry                 CH4                       CH4_High_Precision        DasTemp                   Delta_2min                Delta_30s                 Delta_5min                Delta_Raw                 H2O                       MPVPosition               OutletValve               Ratio_2min                Ratio_30s                 Ratio_5min                Ratio_Raw                 SpectrumID                ch4_splinemax_for_correct peak87_baseave_spec       peak88_baseave            peak_75                   solenoid_valves           species                   
2017-11-16                22:39:36.013              319.94416682              7678.660004               1510871976.013            0                         4.1919522304E+002         4.2240635671E+002         4.7003059128E+000         4.7362306111E+000         1.8595277633E+000         0.0000000000E+000         4.6375000000E+001         -1.2541948768E+001        -1.3284548272E+001        -1.2709635846E+001        -1.3757190392E+001        6.0799392848E-001         0.0000000000E+000         2.0971378540E+004         1.1098342064E-002         1.1089946641E-002         1.1096446286E-002         1.1084603207E-002         1.0500000000E+002         4.0223409078E+002         2.5250017693E+002         7.4166770309E+000         6.0678036774E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:36.984              319.94417806              7678.660273               1510871976.984            0                         4.1919684241E+002         4.2238330741E+002         4.7174622002E+000         4.7532408978E+000         1.8595277633E+000         0.0000000000E+000         4.6437500000E+001         -1.2539923743E+001        -1.3259347508E+001        -1.2709042328E+001        -1.2388046810E+001        6.0341992150E-001         0.0000000000E+000         2.0943184531E+004         1.1098364958E-002         1.1090231547E-002         1.1096452996E-002         1.1100081996E-002         1.1000000000E+001         4.0223409078E+002         2.5250115016E+002         7.4434068021E+000         6.0221549051E+001         0.0000000000E+000         1.1000000000E+001         
2017-11-16                22:39:37.972              319.94418949              7678.660548               1510871977.972            0                         4.1933438221E+002         4.2252189036E+002         4.7104074007E+000         4.7461325925E+000         1.8595277633E+000         0.0000000000E+000         4.6375000000E+001         -1.2539923743E+001        -1.3259347508E+001        -1.2709042328E+001        -1.2388046810E+001        6.0341992150E-001         0.0000000000E+000         2.0918163269E+004         1.1098364958E-002         1.1090231547E-002         1.1096452996E-002         1.1100081996E-002         1.0500000000E+002         4.0223409078E+002         2.5258381079E+002         7.4323427627E+000         6.0221549051E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:38.974              319.94420110              7678.660826               1510871978.975            0                         4.1905492435E+002         4.2224031300E+002         4.7059630168E+000         4.7416545011E+000         1.8595277633E+000         0.0000000000E+000         4.6375000000E+001         -1.2574019788E+001        -1.3208153504E+001        -1.2698740142E+001        -1.2846673758E+001        6.0341992150E-001         0.0000000000E+000         2.0966234375E+004         1.1097979487E-002         1.1090810318E-002         1.1096569467E-002         1.1094897010E-002         1.0500000000E+002         4.0223409078E+002         2.5241585822E+002         7.4253616292E+000         6.0221549051E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:40.158              319.94421480              7678.661155               1510871980.159            0                         4.1905492435E+002         4.2224031300E+002         4.7123971006E+000         4.7481373830E+000         1.7996525825E+000         0.0000000000E+000         4.6375000000E+001         -1.2566473093E+001        -1.3147769374E+001        -1.2695025944E+001        -1.2000470906E+001        6.0341992150E-001         0.0000000000E+000         2.0925901309E+004         1.1098064806E-002         1.1091492988E-002         1.1096611458E-002         1.1104463717E-002         2.9000000000E+001         3.8921295287E+002         2.5241585822E+002         7.4352451318E+000         6.0221549051E+001         0.0000000000E+000         2.9000000000E+001         
2017-11-16                22:39:41.313              319.94422816              7678.661476               1510871981.313            0                         4.1959163008E+002         4.2278108928E+002         4.7148849004E+000         4.7506440510E+000         1.7996525825E+000         0.0000000000E+000         4.6375000000E+001         -1.2566473093E+001        -1.3147769374E+001        -1.2695025944E+001        -1.2000470906E+001        6.0341992150E-001         0.0000000000E+000         2.0956369141E+004         1.1098064806E-002         1.1091492988E-002         1.1096611458E-002         1.1104463717E-002         1.0500000000E+002         3.8921295287E+002         2.5273841528E+002         7.4391643431E+000         6.0221549051E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:42.328              319.94423992              7678.661758               1510871982.329            0                         4.1924136212E+002         4.2242816478E+002         4.7115809672E+000         4.7473150598E+000         1.7996525825E+000         0.0000000000E+000         4.6375000000E+001         -1.2518258633E+001        -1.2866193450E+001        -1.2688130279E+001        -1.2394836708E+001        6.0341992150E-001         0.0000000000E+000         2.0959343750E+004         1.1098609892E-002         1.1094676331E-002         1.1096689416E-002         1.1100005233E-002         1.0500000000E+002         3.8921295287E+002         2.5252790625E+002         7.4339703175E+000         6.0221549051E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:43.325              319.94425145              7678.662035               1510871983.325            0                         4.1924150307E+002         4.2242615870E+002         4.7137535812E+000         4.7494800535E+000         1.7996525825E+000         0.0000000000E+000         4.6375000000E+001         -1.2507445514E+001        -1.2807706859E+001        -1.2673998559E+001        -1.1696461626E+001        6.0302179817E-001         0.0000000000E+000         2.0974005859E+004         1.1098732139E-002         1.1095337549E-002         1.1096849182E-002         1.1107900679E-002         1.1000000000E+001         3.8921295287E+002         2.5252799096E+002         7.4373626681E+000         6.0181816185E+001         0.0000000000E+000         1.1000000000E+001         
2017-11-16                22:39:44.776              319.94426824              7678.662438               1510871984.776            0                         4.1923511544E+002         4.2241972266E+002         4.7078657301E+000         4.7435475772E+000         1.7996525825E+000         0.0000000000E+000         4.6375000000E+001         -1.2507445514E+001        -1.2807706859E+001        -1.2673998559E+001        -1.1696461626E+001        6.0302179817E-001         0.0000000000E+000         2.0934634766E+004         1.1098732139E-002         1.1095337549E-002         1.1096849182E-002         1.1107900679E-002         1.0500000000E+002         3.8921295287E+002         2.5252415203E+002         7.4281251100E+000         6.0181816185E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:45.771              319.94427976              7678.662714               1510871985.771            0                         4.1960127069E+002         4.2278865307E+002         4.7067860238E+000         4.7424596876E+000         1.7996525825E+000         0.0000000000E+000         4.6375000000E+001         -1.2539987079E+001        -1.2822819516E+001        -1.2668514614E+001        -1.2792984001E+001        6.0302179817E-001         0.0000000000E+000         2.0962867676E+004         1.1098364242E-002         1.1095166693E-002         1.1096911180E-002         1.1095503997E-002         1.0500000000E+002         3.8921295287E+002         2.5274420923E+002         7.4264421763E+000         6.0181816185E+001         0.0000000000E+000         1.0500000000E+002         
